time,moisture0,moisture1,moisture2,moisture3,moisture4
3682,0.19,0.35,0.47,0.12,0.03
3683,0.24,0.37,0.48,0.14,0.04
3684,0.19,0.35,0.47,0.12,0.03
3685,0.19,0.35,0.47,0.12,0.03
3686,0.19,0.35,0.47,0.12,0.03
3687,0.19,0.35,0.47,0.12,0.03
3688,0.19,0.35,0.47,0.12,0.03
3689,0.19,0.35,0.47,0.12,0.03
3690,0.19,0.35,0.47,0.12,0.03
3691,0.19,0.35,0.47,0.12,0.03
3692,0.19,0.35,0.47,0.12,0.03
3693,0.19,0.35,0.49,0.16,0.04
3694,0.19,0.35,0.47,0.12,0.03
3695,0.19,0.35,0.47,0.12,0.03
3696,0.19,0.35,0.47,0.12,0.03
3697,0.19,0.35,0.47,0.12,0.03
3698,0.19,0.35,0.47,0.12,0.03
3699,0.19,0.35,0.47,0.12,0.03
3700,0.19,0.35,0.47,0.12,0.03
3701,0.19,0.36,0.47,0.12,0.03
3702,0.19,0.36,0.47,0.12,0.03
3703,0.19,0.36,0.47,0.12,0.03
3704,0.19,0.36,0.47,0.13,0.03
3705,0.19,0.36,0.47,0.13,0.03
3706,0.19,0.36,0.47,0.13,0.03
3707,0.19,0.36,0.47,0.13,0.03
3708,0.19,0.36,0.47,0.13,0.03
3709,0.18,0.36,0.47,0.12,0.03
3710,0.19,0.36,0.47,0.12,0.03
3711,0.18,0.36,0.47,0.13,0.03
3712,0.18,0.36,0.47,0.13,0.03
3713,0.18,0.36,0.47,0.13,0.03
3714,0.22,0.38,0.47,0.14,0.04
3715,0.18,0.37,0.47,0.13,0.03
3716,0.18,0.36,0.47,0.13,0.03
3717,0.18,0.37,0.47,0.12,0.03
3718,0.18,0.37,0.47,0.13,0.03
3719,0.18,0.36,0.47,0.13,0.03
3720,0.18,0.36,0.47,0.12,0.03
3721,0.18,0.37,0.47,0.12,0.03
3722,0.18,0.37,0.47,0.12,0.03
3723,0.18,0.36,0.47,0.12,0.03
3724,0.18,0.4,0.48,0.16,0.04
3725,0.18,0.36,0.47,0.13,0.03
3726,0.18,0.36,0.47,0.13,0.03
3727,0.18,0.37,0.47,0.12,0.03
3728,0.18,0.36,0.47,0.13,0.03
3729,0.18,0.36,0.47,0.12,0.03
3730,0.18,0.36,0.47,0.12,0.03
3731,0.18,0.36,0.47,0.12,0.03
3732,0.18,0.37,0.47,0.13,0.03
3733,0.18,0.37,0.47,0.12,0.03
3734,0.18,0.37,0.47,0.18,0.04
3735,0.18,0.37,0.47,0.12,0.03
3736,0.18,0.37,0.47,0.12,0.03
3737,0.18,0.37,0.47,0.12,0.03
3738,0.18,0.37,0.47,0.12,0.03
3739,0.18,0.37,0.47,0.12,0.03
3740,0.18,0.37,0.47,0.12,0.03
3741,0.18,0.37,0.47,0.12,0.03
3742,0.18,0.37,0.46,0.13,0.03
3743,0.18,0.37,0.47,0.13,0.03
3744,0.18,0.37,0.46,0.15,0.03
3745,0.18,0.37,0.47,0.15,0.03
3746,0.18,0.37,0.47,0.14,0.03
3747,0.18,0.37,0.46,0.14,0.03
3748,0.18,0.37,0.47,0.13,0.03
3749,0.18,0.37,0.47,0.13,0.03
3750,0.18,0.37,0.47,0.13,0.03
3751,0.18,0.37,0.47,0.12,0.03
3752,0.18,0.38,0.47,0.12,0.03
3753,0.18,0.38,0.47,0.12,0.03
3754,0.18,0.38,0.47,0.13,0.03
3755,0.22,0.39,0.48,0.14,0.04
3756,0.19,0.38,0.47,0.12,0.03
3757,0.18,0.38,0.47,0.12,0.03
3758,0.18,0.38,0.47,0.12,0.03
3759,0.18,0.38,0.47,0.12,0.03
3760,0.18,0.38,0.47,0.12,0.03
3761,0.18,0.38,0.47,0.13,0.03
3762,0.18,0.39,0.47,0.13,0.03
3763,0.18,0.39,0.47,0.13,0.03
3764,0.18,0.39,0.47,0.12,0.03
3765,0.18,0.39,0.48,0.17,0.04
3766,0.18,0.39,0.47,0.13,0.03
3767,0.18,0.39,0.47,0.12,0.03
3768,0.19,0.39,0.47,0.13,0.04
3769,0.19,0.39,0.48,0.14,0.04
3770,0.19,0.39,0.48,0.14,0.04
3771,0.19,0.39,0.48,0.13,0.04
3772,0.19,0.39,0.48,0.14,0.04
3773,0.19,0.39,0.47,0.14,0.04
3774,0.2,0.39,0.47,0.14,0.04
3775,0.2,0.39,0.47,0.14,0.04
3776,0.19,0.39,0.47,0.13,0.03
3777,0.19,0.39,0.46,0.13,0.03
3778,0.19,0.39,0.46,0.13,0.03
3779,0.19,0.39,0.46,0.13,0.03
3780,0.19,0.39,0.46,0.13,0.03
3781,0.19,0.39,0.46,0.13,0.03
3782,0.19,0.39,0.46,0.13,0.03
3783,0.19,0.39,0.47,0.13,0.03
3784,0.19,0.39,0.47,0.14,0.03
3785,0.19,0.39,0.47,0.15,0.03
3786,0.22,0.41,0.47,0.17,0.05
3787,0.19,0.4,0.47,0.14,0.04
3788,0.19,0.4,0.46,0.14,0.03
3789,0.19,0.39,0.46,0.14,0.03
3790,0.19,0.4,0.46,0.13,0.04
3791,0.19,0.4,0.46,0.13,0.03
3792,0.19,0.4,0.46,0.13,0.03
3793,0.19,0.4,0.46,0.13,0.03
3794,0.19,0.4,0.47,0.13,0.04
3795,0.19,0.39,0.47,0.13,0.03
3796,0.24,0.41,0.47,0.16,0.05
3797,0.19,0.39,0.46,0.13,0.03
3798,0.19,0.39,0.47,0.13,0.03
3799,0.19,0.39,0.47,0.13,0.03
3800,0.19,0.39,0.47,0.13,0.03
3801,0.19,0.39,0.47,0.13,0.03
3802,0.19,0.39,0.47,0.13,0.03
3803,0.19,0.39,0.47,0.13,0.03
3804,0.19,0.39,0.47,0.13,0.03
3805,0.19,0.39,0.47,0.13,0.03
3806,0.19,0.39,0.49,0.18,0.05
3807,0.19,0.39,0.47,0.13,0.03
3808,0.19,0.39,0.47,0.13,0.03
3809,0.19,0.39,0.47,0.13,0.03
3810,0.19,0.39,0.47,0.13,0.03
3811,0.19,0.39,0.47,0.13,0.03
3812,0.19,0.39,0.47,0.13,0.03
3813,0.19,0.39,0.47,0.13,0.03
3814,0.19,0.39,0.47,0.13,0.03
3815,0.19,0.39,0.47,0.13,0.03
3816,0.19,0.39,0.47,0.13,0.03
3817,0.18,0.39,0.46,0.13,0.03
3818,0.18,0.39,0.47,0.12,0.03
3819,0.18,0.39,0.47,0.13,0.03
3820,0.18,0.39,0.47,0.12,0.03
3821,0.19,0.39,0.46,0.12,0.03
3822,0.19,0.39,0.46,0.13,0.03
3823,0.19,0.39,0.47,0.13,0.03
3824,0.19,0.39,0.46,0.13,0.03
3825,0.19,0.39,0.46,0.14,0.03
3826,0.19,0.39,0.46,0.14,0.03
3827,0.23,0.4,0.47,0.16,0.04
3828,0.19,0.39,0.46,0.14,0.03
3829,0.19,0.39,0.46,0.13,0.03
3830,0.19,0.39,0.46,0.13,0.03
3831,0.19,0.39,0.46,0.13,0.03
3832,0.19,0.39,0.46,0.13,0.03
3833,0.19,0.39,0.47,0.13,0.03
3834,0.19,0.39,0.47,0.13,0.03
3835,0.19,0.39,0.47,0.13,0.03
3836,0.19,0.39,0.47,0.13,0.03
3837,0.19,0.43,0.48,0.16,0.04
3838,0.19,0.39,0.47,0.13,0.03
3839,0.19,0.39,0.47,0.13,0.03
3840,0.19,0.39,0.47,0.13,0.03
3841,0.19,0.39,0.47,0.13,0.03
3842,0.19,0.39,0.47,0.13,0.03
3843,0.19,0.39,0.47,0.13,0.03
3844,0.19,0.39,0.46,0.13,0.03
3845,0.19,0.39,0.46,0.13,0.03
3846,0.19,0.39,0.46,0.13,0.03
3847,0.19,0.39,0.46,0.13,0.04
3848,0.19,0.39,0.46,0.13,0.03
3849,0.19,0.39,0.46,0.13,0.03
3850,0.19,0.39,0.46,0.13,0.03
3851,0.19,0.39,0.46,0.13,0.03
3852,0.19,0.39,0.46,0.13,0.03
3853,0.19,0.39,0.46,0.13,0.03
3854,0.19,0.4,0.46,0.13,0.03
3855,0.19,0.4,0.46,0.13,0.03
3856,0.19,0.4,0.46,0.13,0.03
3857,0.19,0.4,0.46,0.13,0.03
3858,0.19,0.4,0.46,0.13,0.03
3859,0.19,0.4,0.46,0.12,0.03
3860,0.19,0.4,0.46,0.13,0.03
3861,0.19,0.4,0.46,0.13,0.03
3862,0.19,0.39,0.46,0.13,0.03
3863,0.19,0.4,0.46,0.13,0.03
3864,0.19,0.39,0.46,0.13,0.03
3865,0.19,0.39,0.46,0.13,0.03
3866,0.19,0.4,0.46,0.13,0.03
3867,0.19,0.4,0.46,0.13,0.03
3868,0.23,0.41,0.46,0.15,0.04
3869,0.19,0.39,0.46,0.13,0.03
3870,0.19,0.4,0.46,0.13,0.03
3871,0.19,0.4,0.46,0.13,0.03
3872,0.19,0.4,0.46,0.12,0.03
3873,0.19,0.4,0.46,0.13,0.03
3874,0.19,0.4,0.46,0.13,0.03
3875,0.19,0.4,0.46,0.13,0.03
3876,0.19,0.4,0.46,0.13,0.03
3877,0.19,0.4,0.46,0.13,0.03
3878,0.19,0.43,0.47,0.16,0.04
3879,0.19,0.4,0.46,0.13,0.03
3880,0.19,0.4,0.46,0.13,0.03
3881,0.19,0.4,0.46,0.13,0.03
3882,0.19,0.4,0.46,0.13,0.03
3883,0.19,0.4,0.46,0.13,0.03
3884,0.19,0.4,0.46,0.13,0.03
3885,0.19,0.4,0.46,0.13,0.03
3886,0.19,0.4,0.46,0.13,0.03
3887,0.19,0.4,0.46,0.13,0.03
3888,0.19,0.4,0.46,0.13,0.03
3889,0.19,0.4,0.46,0.13,0.03
3890,0.19,0.4,0.45,0.13,0.03
3891,0.19,0.4,0.45,0.13,0.03
3892,0.19,0.4,0.46,0.13,0.03
3893,0.19,0.4,0.46,0.13,0.03
3894,0.19,0.4,0.46,0.13,0.03
3895,0.19,0.4,0.46,0.13,0.03
3896,0.19,0.4,0.46,0.13,0.03
3897,0.19,0.4,0.46,0.13,0.03
3898,0.19,0.4,0.46,0.13,0.03
3899,0.22,0.41,0.46,0.15,0.04
3900,0.19,0.4,0.45,0.13,0.03
3901,0.19,0.4,0.46,0.13,0.03
3902,0.19,0.4,0.46,0.12,0.03
3903,0.19,0.4,0.46,0.12,0.03
3904,0.19,0.4,0.46,0.13,0.03
3905,0.19,0.4,0.46,0.13,0.03
3906,0.19,0.4,0.46,0.13,0.03
3907,0.19,0.4,0.45,0.13,0.03
3908,0.19,0.4,0.45,0.13,0.03
3909,0.25,0.42,0.46,0.16,0.04
3910,0.19,0.4,0.45,0.13,0.03
3911,0.19,0.4,0.45,0.15,0.03
3912,0.19,0.4,0.45,0.15,0.03
3913,0.19,0.4,0.45,0.14,0.03
3914,0.19,0.4,0.45,0.14,0.03
3915,0.19,0.4,0.46,0.14,0.03
3916,0.19,0.4,0.46,0.13,0.03
3917,0.19,0.4,0.46,0.13,0.03
3918,0.19,0.4,0.46,0.13,0.03
3919,0.19,0.4,0.46,0.19,0.04
3920,0.19,0.4,0.46,0.13,0.03
3921,0.19,0.4,0.46,0.13,0.03
3922,0.19,0.4,0.46,0.13,0.03
3923,0.19,0.4,0.45,0.13,0.03
3924,0.19,0.4,0.45,0.13,0.03
3925,0.19,0.4,0.45,0.13,0.03
3926,0.19,0.4,0.45,0.13,0.03
3927,0.19,0.4,0.45,0.13,0.03
3928,0.19,0.4,0.45,0.12,0.03
3929,0.19,0.4,0.45,0.13,0.03
3930,0.19,0.4,0.46,0.13,0.03
3931,0.19,0.4,0.46,0.13,0.03
3932,0.19,0.4,0.46,0.13,0.03
3933,0.19,0.4,0.46,0.13,0.03
3934,0.19,0.4,0.46,0.13,0.03
3935,0.2,0.4,0.46,0.13,0.03
3936,0.2,0.4,0.46,0.13,0.03
3937,0.19,0.4,0.46,0.13,0.03
3938,0.19,0.4,0.46,0.13,0.03
3939,0.19,0.4,0.46,0.13,0.03
3940,0.22,0.41,0.47,0.14,0.04
3941,0.19,0.4,0.46,0.13,0.03
3942,0.19,0.4,0.46,0.13,0.03
3943,0.19,0.4,0.46,0.13,0.03
3944,0.19,0.4,0.45,0.13,0.03
3945,0.19,0.4,0.45,0.13,0.03
3946,0.19,0.4,0.46,0.13,0.03
3947,0.19,0.4,0.46,0.13,0.03
3948,0.19,0.4,0.46,0.13,0.03
3949,0.19,0.4,0.46,0.13,0.03
3950,0.19,0.4,0.47,0.18,0.04
3951,0.19,0.4,0.46,0.14,0.03
3952,0.19,0.4,0.46,0.13,0.03
3953,0.19,0.4,0.46,0.13,0.03
3954,0.19,0.4,0.46,0.13,0.03
3955,0.19,0.4,0.47,0.13,0.03
3956,0.19,0.4,0.47,0.13,0.03
3957,0.19,0.4,0.47,0.13,0.03
3958,0.19,0.4,0.47,0.13,0.03
3959,0.19,0.4,0.47,0.13,0.03
3960,0.19,0.4,0.47,0.13,0.04
3961,0.2,0.4,0.47,0.13,0.03
3962,0.19,0.4,0.47,0.13,0.03
3963,0.19,0.4,0.47,0.13,0.03
3964,0.19,0.4,0.46,0.13,0.03
3965,0.19,0.4,0.46,0.13,0.03
3966,0.19,0.4,0.46,0.13,0.03
3967,0.19,0.4,0.46,0.13,0.03
3968,0.19,0.4,0.46,0.13,0.03
3969,0.19,0.4,0.46,0.13,0.03
3970,0.19,0.4,0.46,0.13,0.03
3971,0.19,0.4,0.46,0.13,0.03
3972,0.19,0.4,0.46,0.13,0.03
3973,0.19,0.4,0.46,0.13,0.03
3974,0.19,0.41,0.46,0.13,0.03
3975,0.19,0.4,0.46,0.14,0.03
3976,0.19,0.4,0.46,0.13,0.03
3977,0.19,0.4,0.46,0.13,0.03
3978,0.19,0.4,0.46,0.13,0.03
3979,0.19,0.4,0.46,0.13,0.03
3980,0.19,0.4,0.46,0.13,0.03
3981,0.23,0.42,0.47,0.16,0.04
3982,0.19,0.4,0.46,0.14,0.03
3983,0.19,0.4,0.46,0.13,0.03
3984,0.19,0.4,0.46,0.13,0.03
3985,0.19,0.4,0.47,0.13,0.03
3986,0.19,0.4,0.47,0.13,0.03
3987,0.19,0.4,0.47,0.13,0.03
3988,0.19,0.4,0.47,0.13,0.03
3989,0.19,0.4,0.47,0.13,0.03
3990,0.19,0.4,0.51,0.13,0.03
3991,0.19,0.44,0.52,0.16,0.04
3992,0.19,0.4,0.51,0.13,0.03
3993,0.19,0.41,0.5,0.13,0.03
3994,0.19,0.41,0.51,0.13,0.03
3995,0.19,0.41,0.51,0.13,0.03
3996,0.19,0.41,0.5,0.13,0.03
3997,0.19,0.41,0.5,0.13,0.03
3998,0.19,0.41,0.5,0.13,0.03
3999,0.19,0.41,0.5,0.15,0.03
4000,0.19,0.41,0.5,0.14,0.03
4001,0.19,0.41,0.5,0.14,0.04
4002,0.19,0.41,0.5,0.14,0.03
4003,0.19,0.41,0.5,0.14,0.03
4004,0.19,0.41,0.5,0.13,0.03
4005,0.19,0.41,0.5,0.13,0.03
4006,0.19,0.41,0.5,0.13,0.03
4007,0.19,0.41,0.5,0.13,0.03
4008,0.19,0.41,0.5,0.14,0.03
4009,0.19,0.41,0.49,0.14,0.03
4010,0.19,0.41,0.49,0.14,0.03
4011,0.19,0.41,0.49,0.13,0.03
4012,0.22,0.41,0.49,0.15,0.04
4013,0.19,0.41,0.49,0.13,0.03
4014,0.19,0.41,0.49,0.13,0.03
4015,0.19,0.41,0.49,0.13,0.03
4016,0.19,0.41,0.49,0.13,0.03
4017,0.19,0.41,0.49,0.13,0.03
4018,0.19,0.41,0.49,0.13,0.03
4019,0.19,0.4,0.49,0.13,0.03
4020,0.19,0.41,0.49,0.13,0.03
4021,0.19,0.41,0.49,0.13,0.03
4022,0.19,0.44,0.5,0.16,0.04
4023,0.19,0.4,0.49,0.13,0.03
4024,0.19,0.41,0.49,0.13,0.03
4025,0.19,0.41,0.49,0.13,0.03
4026,0.19,0.41,0.49,0.13,0.03
4027,0.19,0.41,0.49,0.13,0.03
4028,0.19,0.41,0.49,0.13,0.03
4029,0.19,0.41,0.49,0.13,0.03
4030,0.19,0.41,0.49,0.13,0.03
4031,0.19,0.41,0.49,0.13,0.03
4032,0.19,0.42,0.49,0.18,0.04
4033,0.19,0.42,0.48,0.13,0.03
4034,0.19,0.41,0.49,0.13,0.03
4035,0.19,0.41,0.49,0.13,0.03
4036,0.19,0.41,0.49,0.13,0.03
4037,0.19,0.41,0.49,0.13,0.03
4038,0.19,0.41,0.49,0.13,0.03
4039,0.19,0.41,0.49,0.13,0.03
4040,0.19,0.41,0.49,0.13,0.03
4041,0.19,0.41,0.49,0.13,0.03
4042,0.19,0.41,0.5,0.13,0.03
4043,0.19,0.41,0.5,0.13,0.03
4044,0.19,0.41,0.5,0.13,0.03
4045,0.19,0.41,0.5,0.13,0.03
4046,0.19,0.41,0.5,0.13,0.03
4047,0.19,0.41,0.5,0.13,0.03
4048,0.19,0.41,0.5,0.13,0.03
4049,0.18,0.41,0.5,0.14,0.03
4050,0.19,0.41,0.5,0.14,0.03
4051,0.18,0.41,0.5,0.14,0.03
4052,0.18,0.41,0.5,0.15,0.03
4053,0.22,0.42,0.5,0.16,0.04
4054,0.18,0.41,0.5,0.14,0.03
4055,0.18,0.41,0.5,0.14,0.03
4056,0.18,0.41,0.51,0.14,0.03
4057,0.18,0.41,0.51,0.13,0.03
4058,0.18,0.41,0.51,0.13,0.03
4059,0.18,0.41,0.51,0.13,0.03
4060,0.18,0.41,0.53,0.13,0.03
4061,0.18,0.41,0.51,0.13,0.03
4062,0.18,0.41,0.51,0.13,0.03
4063,0.18,0.44,0.52,0.17,0.04
4064,0.18,0.41,0.51,0.13,0.03
4065,0.18,0.41,0.51,0.13,0.03
4066,0.18,0.41,0.52,0.13,0.03
4067,0.18,0.41,0.52,0.13,0.03
4068,0.18,0.41,0.52,0.13,0.03
4069,0.18,0.41,0.52,0.13,0.03
4070,0.18,0.41,0.52,0.13,0.03
4071,0.18,0.41,0.52,0.13,0.03
4072,0.18,0.41,0.52,0.13,0.03
4073,0.18,0.41,0.52,0.13,0.03
4074,0.18,0.41,0.52,0.13,0.03
4075,0.18,0.41,0.52,0.13,0.03
4076,0.18,0.41,0.52,0.13,0.03
4077,0.18,0.41,0.52,0.13,0.03
4078,0.18,0.41,0.52,0.13,0.03
4079,0.18,0.41,0.52,0.13,0.03
4080,0.18,0.41,0.52,0.13,0.03
4081,0.18,0.41,0.52,0.13,0.03
4082,0.18,0.41,0.52,0.13,0.03
4083,0.19,0.41,0.52,0.13,0.03
4084,0.22,0.42,0.52,0.15,0.04
4085,0.19,0.41,0.52,0.13,0.03
4086,0.19,0.41,0.52,0.14,0.03
4087,0.19,0.41,0.52,0.15,0.03
4088,0.19,0.41,0.52,0.15,0.03
4089,0.19,0.41,0.52,0.15,0.03
4090,0.19,0.41,0.52,0.14,0.03
4091,0.19,0.41,0.53,0.14,0.03
4092,0.19,0.41,0.54,0.14,0.03
4093,0.19,0.41,0.54,0.14,0.03
4094,0.24,0.42,0.54,0.16,0.05
4095,0.19,0.41,0.54,0.13,0.04
4096,0.19,0.41,0.54,0.13,0.03
4097,0.19,0.41,0.55,0.14,0.03
4098,0.19,0.41,0.55,0.14,0.03
4099,0.19,0.41,0.55,0.14,0.03
4100,0.19,0.41,0.55,0.13,0.03
4101,0.19,0.41,0.55,0.13,0.03
4102,0.19,0.41,0.55,0.14,0.03
4103,0.19,0.41,0.55,0.14,0.03
4104,0.19,0.41,0.56,0.18,0.05
4105,0.19,0.41,0.55,0.14,0.03
4106,0.19,0.41,0.54,0.14,0.03
4107,0.19,0.41,0.54,0.14,0.03
4108,0.19,0.41,0.54,0.14,0.03
4109,0.19,0.41,0.54,0.14,0.03
4110,0.19,0.41,0.54,0.14,0.03
4111,0.19,0.41,0.54,0.14,0.03
4112,0.19,0.41,0.54,0.14,0.03
4113,0.19,0.41,0.54,0.14,0.03
4114,0.19,0.41,0.54,0.14,0.05
4115,0.19,0.41,0.54,0.14,0.03
4116,0.19,0.41,0.54,0.14,0.03
4117,0.19,0.41,0.54,0.14,0.03
4118,0.19,0.41,0.54,0.14,0.03
4119,0.19,0.41,0.54,0.14,0.03
4120,0.19,0.41,0.54,0.13,0.03
4121,0.19,0.41,0.54,0.13,0.03
4122,0.19,0.41,0.54,0.14,0.03
4123,0.19,0.41,0.54,0.14,0.03
4124,0.19,0.41,0.54,0.14,0.03
4125,0.22,0.42,0.54,0.17,0.05
4126,0.19,0.41,0.54,0.15,0.03
4127,0.19,0.41,0.54,0.15,0.03
4128,0.19,0.41,0.54,0.15,0.03
4129,0.19,0.41,0.54,0.14,0.04
4130,0.19,0.42,0.54,0.14,0.03
4131,0.19,0.42,0.53,0.14,0.03
4132,0.19,0.42,0.53,0.14,0.03
4133,0.19,0.41,0.53,0.14,0.03
4134,0.19,0.41,0.53,0.14,0.03
4135,0.19,0.44,0.53,0.17,0.05
4136,0.19,0.41,0.53,0.14,0.03
4137,0.19,0.41,0.52,0.13,0.03
4138,0.18,0.42,0.51,0.13,0.03
4139,0.18,0.42,0.52,0.13,0.03
4140,0.18,0.41,0.52,0.13,0.03
4141,0.18,0.41,0.52,0.13,0.03
4142,0.18,0.42,0.52,0.13,0.03
4143,0.18,0.41,0.52,0.13,0.03
4144,0.18,0.41,0.51,0.13,0.03
4145,0.18,0.41,0.52,0.19,0.04
4146,0.18,0.41,0.51,0.13,0.03
4147,0.18,0.41,0.51,0.13,0.03
4148,0.18,0.41,0.51,0.13,0.03
4149,0.18,0.42,0.5,0.13,0.03
4150,0.18,0.41,0.5,0.13,0.03
4151,0.18,0.41,0.51,0.13,0.03
4152,0.18,0.42,0.51,0.13,0.03
4153,0.18,0.41,0.51,0.13,0.03
4154,0.18,0.42,0.5,0.13,0.03
4155,0.18,0.41,0.51,0.14,0.03
4156,0.18,0.41,0.5,0.16,0.03
4157,0.18,0.41,0.5,0.15,0.03
4158,0.18,0.41,0.51,0.15,0.03
4159,0.18,0.41,0.5,0.15,0.03
4160,0.18,0.43,0.5,0.14,0.03
4161,0.18,0.42,0.5,0.14,0.03
4162,0.18,0.41,0.5,0.13,0.03
4163,0.18,0.41,0.5,0.13,0.03
4164,0.18,0.41,0.5,0.13,0.03
4165,0.18,0.41,0.5,0.13,0.03
4166,0.22,0.42,0.5,0.15,0.04
4167,0.18,0.41,0.5,0.13,0.03
4168,0.18,0.41,0.5,0.13,0.03
4169,0.18,0.41,0.5,0.13,0.03
4170,0.18,0.41,0.5,0.13,0.03
4171,0.18,0.41,0.5,0.14,0.03
4172,0.18,0.41,0.5,0.13,0.03
4173,0.18,0.41,0.5,0.13,0.03
4174,0.18,0.41,0.5,0.13,0.03
4175,0.18,0.41,0.5,0.13,0.03
4176,0.19,0.44,0.51,0.16,0.04
4177,0.19,0.41,0.5,0.13,0.03
4178,0.19,0.41,0.5,0.13,0.03
4179,0.18,0.41,0.5,0.14,0.03
4180,0.18,0.42,0.5,0.13,0.03
4181,0.18,0.41,0.5,0.13,0.03
4182,0.18,0.41,0.5,0.13,0.03
4183,0.18,0.41,0.5,0.14,0.03
4184,0.18,0.41,0.5,0.14,0.03
4185,0.18,0.41,0.5,0.15,0.03
4186,0.18,0.41,0.5,0.15,0.04
4187,0.18,0.41,0.5,0.15,0.03
4188,0.18,0.41,0.5,0.14,0.03
4189,0.18,0.41,0.5,0.14,0.03
4190,0.18,0.41,0.5,0.14,0.03
4191,0.18,0.41,0.5,0.14,0.03
4192,0.18,0.41,0.5,0.14,0.03
4193,0.18,0.41,0.5,0.13,0.03
4194,0.18,0.41,0.5,0.13,0.03
4195,0.18,0.41,0.51,0.13,0.03
4196,0.18,0.41,0.51,0.13,0.03
4197,0.21,0.42,0.51,0.15,0.05
4198,0.18,0.41,0.51,0.13,0.03
4199,0.18,0.41,0.51,0.13,0.03
4200,0.18,0.41,0.51,0.13,0.03
4201,0.18,0.41,0.51,0.13,0.03
4202,0.18,0.41,0.51,0.13,0.03
4203,0.18,0.41,0.51,0.13,0.03
4204,0.18,0.41,0.52,0.13,0.03
4205,0.18,0.41,0.52,0.13,0.03
4206,0.18,0.41,0.52,0.13,0.03
4207,0.24,0.42,0.52,0.16,0.05
4208,0.19,0.41,0.52,0.13,0.03
4209,0.18,0.41,0.52,0.13,0.03
4210,0.19,0.41,0.52,0.13,0.03
4211,0.19,0.41,0.52,0.13,0.03
4212,0.19,0.41,0.51,0.13,0.03
4213,0.19,0.41,0.51,0.13,0.03
4214,0.19,0.41,0.51,0.13,0.03
4215,0.19,0.41,0.51,0.13,0.03
4216,0.19,0.41,0.51,0.13,0.03
4217,0.19,0.41,0.53,0.17,0.04
4218,0.19,0.4,0.51,0.13,0.03
4219,0.19,0.41,0.51,0.13,0.03
4220,0.19,0.4,0.51,0.14,0.03
4221,0.19,0.4,0.51,0.15,0.03
4222,0.19,0.4,0.51,0.15,0.03
4223,0.19,0.41,0.51,0.15,0.03
4224,0.19,0.41,0.51,0.14,0.03
4225,0.19,0.41,0.5,0.13,0.03
4226,0.18,0.41,0.5,0.13,0.03
4227,0.19,0.41,0.5,0.13,0.03
4228,0.2,0.41,0.5,0.13,0.03
4229,0.19,0.41,0.5,0.13,0.03
4230,0.19,0.41,0.51,0.13,0.03
4231,0.19,0.41,0.5,0.13,0.03
4232,0.18,0.41,0.5,0.13,0.03
4233,0.18,0.41,0.5,0.13,0.03
4234,0.18,0.41,0.5,0.13,0.03
4235,0.18,0.41,0.5,0.13,0.03
4236,0.18,0.41,0.5,0.13,0.03
4237,0.18,0.41,0.49,0.13,0.03
4238,0.21,0.42,0.49,0.15,0.04
4239,0.18,0.41,0.49,0.13,0.03
4240,0.18,0.41,0.49,0.13,0.03
4241,0.18,0.41,0.48,0.13,0.03
4242,0.18,0.41,0.49,0.13,0.03
4243,0.18,0.41,0.48,0.13,0.03
4244,0.18,0.41,0.48,0.13,0.03
4245,0.18,0.41,0.48,0.13,0.03
4246,0.18,0.41,0.48,0.13,0.03
4247,0.18,0.41,0.48,0.13,0.03
4248,0.18,0.44,0.49,0.16,0.05
4249,0.18,0.41,0.48,0.13,0.03
4250,0.18,0.41,0.48,0.13,0.03
4251,0.18,0.41,0.48,0.13,0.03
4252,0.18,0.41,0.48,0.13,0.03
4253,0.18,0.41,0.48,0.13,0.03
4254,0.18,0.41,0.49,0.13,0.03
4255,0.18,0.41,0.48,0.13,0.03
4256,0.18,0.41,0.48,0.14,0.03
4257,0.18,0.41,0.49,0.14,0.03
4258,0.18,0.41,0.48,0.15,0.04
4259,0.18,0.41,0.47,0.15,0.03
4260,0.18,0.41,0.49,0.14,0.03
4261,0.18,0.41,0.5,0.14,0.03
4262,0.18,0.41,0.49,0.13,0.03
4263,0.18,0.41,0.47,0.13,0.03
4264,0.18,0.41,0.48,0.13,0.03
4265,0.18,0.41,0.48,0.13,0.03
4266,0.18,0.41,0.48,0.13,0.03
4267,0.18,0.41,0.48,0.13,0.03
4268,0.18,0.41,0.47,0.13,0.03
4269,0.18,0.42,0.48,0.13,0.03
4270,0.18,0.42,0.48,0.13,0.03
4271,0.18,0.42,0.48,0.13,0.03
4272,0.18,0.42,0.48,0.13,0.03
4273,0.18,0.42,0.48,0.13,0.03
4274,0.18,0.42,0.48,0.13,0.03
4275,0.18,0.42,0.49,0.13,0.03
4276,0.18,0.42,0.49,0.13,0.03
4277,0.18,0.41,0.51,0.13,0.03
4278,0.18,0.42,0.51,0.13,0.03
4279,0.22,0.42,0.5,0.15,0.05
4280,0.18,0.41,0.5,0.13,0.03
4281,0.18,0.41,0.5,0.13,0.03
4282,0.18,0.41,0.5,0.13,0.03
4283,0.18,0.41,0.5,0.13,0.03
4284,0.18,0.41,0.5,0.13,0.03
4285,0.18,0.41,0.5,0.13,0.03
4286,0.18,0.41,0.5,0.14,0.03
4287,0.18,0.41,0.5,0.15,0.03
4288,0.18,0.41,0.5,0.14,0.03
